sim time[s],generated time[s],received time[s],queue_owner,ID UAV,ID pkt,priority,type,size file[bit],cnt packet_sent,total pkt,state,total load [bps],bit tot lost[bps],bit relay lost[bps],bit UAVs lost[bps],bit lost congestion[bps],bit cong relay lost[bps],bit cong UAVs lost,bit lost expired[bps],bit exp relay lost[bps],bit exp UAVs lost,delta_t_msg
24.346791440533554,24,24.346791440533554,relay,10,5,0,json,1280,1,1,RECEIVED,2996.6987715076552,262.8683132901452,0.0,262.8683132901452,0.0,0.0,0.0,262.8683132901452,0.0,262.8683132901452,4
24.496062831763144,24,24.496062831763144,queue,5,5,0,json,1280,1,1,RECEIVED,3030.691115950916,261.26647551301,0.0,261.26647551301,0.0,0.0,0.0,261.26647551301,0.0,261.26647551301,4
24.93563146215585,24,24.93563146215585,queue,7,5,0,json,1280,1,1,RECEIVED,3028.5978566299677,256.6608353076244,0.0,256.6608353076244,0.0,0.0,0.0,256.6608353076244,0.0,256.6608353076244,4
25.048523412435223,24,25.048523412435223,queue,3,5,0,json,1280,1,1,RECEIVED,3066.0489936054673,255.5040828004556,0.0,255.5040828004556,0.0,0.0,0.0,255.5040828004556,0.0,255.5040828004556,4
28.0256,28,28.0256,queue,1,6,0,json,1280,1,1,RECEIVED,2786.0242064398262,228.36263987211692,0.0,228.36263987211692,0.0,0.0,0.0,228.36263987211692,0.0,228.36263987211692,4
28.0512,28,28.0512,relay,9,6,0,json,1280,1,1,RECEIVED,2829.1124800365046,228.15423226100842,0.0,228.15423226100842,0.0,0.0,0.0,228.15423226100842,0.0,228.15423226100842,4
28.121424300003714,28,,queue,6,6,0,json,1280,1,1,removed - expiration,2867.5645706888804,273.10138768465526,0.0,273.10138768465526,0.0,0.0,0.0,273.10138768465526,0.0,273.10138768465526,4
28.162732568432588,28,28.162732568432588,queue,8,6,0,json,1280,1,1,RECEIVED,2908.80864635357,272.7008105956472,0.0,272.7008105956472,0.0,0.0,0.0,272.7008105956472,0.0,272.7008105956472,4
28.2815475762133,28,28.2815475762133,queue,2,6,0,json,1280,1,1,RECEIVED,2941.8474988255894,271.5551537377467,0.0,271.5551537377467,0.0,0.0,0.0,271.5551537377467,0.0,271.5551537377467,4
28.33604688902126,28,28.33604688902126,queue,7,6,0,json,1280,1,1,RECEIVED,2981.361526216686,271.0328660196987,0.0,271.0328660196987,0.0,0.0,0.0,271.0328660196987,0.0,271.0328660196987,4
28.456912240489476,28,,relay,10,6,0,json,1280,1,1,removed - expiration,3013.679041325422,314.8619893922083,44.9802841988869,269.8817051933214,0.0,0.0,0.0,314.8619893922083,44.9802841988869,269.8817051933214,4
28.46255499894039,28,28.46255499894039,queue,5,6,0,json,1280,1,1,RECEIVED,3058.0529401959993,314.79956737311755,44.97136676758822,269.82820060552933,0.0,0.0,0.0,314.79956737311755,44.97136676758822,269.82820060552933,4
28.713271979822277,28,28.713271979822277,queue,4,6,0,json,1280,1,1,RECEIVED,3075.929488707008,312.05081769491386,44.57868824213055,267.4721294527833,0.0,0.0,0.0,312.05081769491386,44.57868824213055,267.4721294527833,4
28.9101685541451,28,28.9101685541451,queue,3,6,0,json,1280,1,1,RECEIVED,3099.2555381401703,309.92555381401706,44.27507911628815,265.6504746977289,0.0,0.0,0.0,309.92555381401706,44.27507911628815,265.6504746977289,4
32.0256,32,32.0256,queue,1,7,0,json,1280,1,1,RECEIVED,2837.7298161470826,279.77617905675464,39.96802557953637,239.80815347721824,0.0,0.0,0.0,279.77617905675464,39.96802557953637,239.80815347721824,4
32.04436,32,32.04436,relay,9,69,0,jpg,938,63,63.0,RECEIVED,2865.3404218402243,279.6123873280665,39.94462676115236,239.66776056691413,0.0,0.0,0.0,279.6123873280665,39.94462676115236,239.66776056691413,4
32.092749598719806,32,32.092749598719806,relay,9,7,0,jpg,2400,1,63.0,RECEIVED,2935.803294453723,279.1907864559358,39.88439806513368,239.30638839080208,0.0,0.0,0.0,279.1907864559358,39.88439806513368,239.30638839080208,4
32.12707588975931,32,,queue,6,7,0,json,1280,1,1,removed - expiration,2972.508308185014,318.7342674800995,39.84178343501244,278.8924840450871,0.0,0.0,0.0,318.7342674800995,39.84178343501244,278.8924840450871,4
32.14113934604468,32,32.14113934604468,relay,9,8,0,jpg,2400,2,63.0,RECEIVED,3045.878335114073,318.59480430211147,39.824350537763934,278.7704537643475,0.0,0.0,0.0,318.59480430211147,39.824350537763934,278.7704537643475,4
32.18952946888556,32,32.18952946888556,relay,9,9,0,jpg,2400,3,63.0,RECEIVED,3115.8579095400623,318.115864660215,39.76448308252687,278.3513815776881,0.0,0.0,0.0,318.115864660215,39.76448308252687,278.3513815776881,4
32.237919967246796,32,32.237919967246796,relay,9,10,0,jpg,2400,4,63.0,RECEIVED,3185.6273638106773,317.63835912502026,39.70479489062753,277.93356423439275,0.0,0.0,0.0,317.63835912502026,39.70479489062753,277.93356423439275,4
32.28631084113274,32,32.28631084113274,relay,9,11,0,jpg,2400,5,63.0,RECEIVED,3255.187640270911,317.16228126485873,39.64528515810734,277.5169961067514,0.0,0.0,0.0,317.16228126485873,39.64528515810734,277.5169961067514,4
32.287897484321604,32,,queue,4,7,0,json,1280,1,1,removed - expiration,3294.6710157158777,356.79003272337246,39.64333696926361,317.14669575410886,0.0,0.0,0.0,356.79003272337246,39.64333696926361,317.14669575410886,4
32.33470209054773,32,32.33470209054773,relay,9,12,0,jpg,2400,6,63.0,RECEIVED,3364.125628725017,356.27357777227195,39.58595308580799,316.68762468646395,0.0,0.0,0.0,356.27357777227195,39.58595308580799,316.68762468646395,4
32.38309371549611,32,32.38309371549611,relay,9,13,0,jpg,2400,7,63.0,RECEIVED,3433.2111989287355,355.7411809140211,39.526797879335675,316.2143830346854,0.0,0.0,0.0,355.7411809140211,39.526797879335675,316.2143830346854,4
32.403770965774086,32,,queue,2,7,0,json,1280,1,1,removed - expiration,3470.5219993926567,395.01575336771066,39.50157533677107,355.5141780309396,0.0,0.0,0.0,395.01575336771066,39.50157533677107,355.5141780309396,4
32.43148571598221,32,32.43148571598221,relay,9,14,0,jpg,2400,8,63.0,RECEIVED,3541.558379590302,394.6781874902564,39.46781874902564,355.21036874123075,0.0,0.0,0.0,394.6781874902564,39.46781874902564,355.21036874123075,4
32.47987809201038,32,32.47987809201038,relay,9,15,0,jpg,2400,9,63.0,RECEIVED,3610.173648676468,394.09014909907035,39.409014909907036,354.68113418916334,0.0,0.0,0.0,394.09014909907035,39.409014909907036,354.68113418916334,4
32.528270843584934,32,32.528270843584934,relay,9,16,0,jpg,2400,10,63.0,RECEIVED,3678.584717133784,393.50385581668115,39.350385581668114,354.15347023501306,0.0,0.0,0.0,393.50385581668115,39.350385581668114,354.15347023501306,4
32.5766639707102,32,32.5766639707102,relay,9,17,0,jpg,2400,11,63.0,RECEIVED,3746.7924926181145,392.91929988621695,39.291929988621696,353.62736989759526,0.0,0.0,0.0,392.91929988621695,39.291929988621696,353.62736989759526,4
32.62505747339049,32,32.62505747339049,relay,9,18,0,jpg,2400,12,63.0,RECEIVED,3814.797877414006,392.33647359670954,39.233647359670954,353.1028262370386,0.0,0.0,0.0,392.33647359670954,39.233647359670954,353.1028262370386,4
32.64036746255179,32,,queue,10,7,0,json,1280,1,1,removed - expiration,3852.223788358354,431.36769266320147,39.21524478756377,392.1524478756377,0.0,0.0,0.0,431.36769266320147,39.21524478756377,392.1524478756377,4
32.673451351630135,32,32.673451351630135,relay,9,19,0,jpg,2400,13,63.0,RECEIVED,3921.7773054026316,430.93090621103073,39.17553692827552,391.75536928275517,0.0,0.0,0.0,430.93090621103073,39.17553692827552,391.75536928275517,4
32.72184560543344,32,32.72184560543344,relay,9,20,0,jpg,2400,14,63.0,RECEIVED,3989.32265539216,430.2935772565966,39.11759793241788,391.1759793241788,0.0,0.0,0.0,430.2935772565966,39.11759793241788,391.1759793241788,4
32.74170678558247,32,,queue,8,7,0,json,1280,1,1,removed - expiration,4025.996593984676,469.1264294982827,39.093869124856894,430.0325603734258,0.0,0.0,0.0,469.1264294982827,39.093869124856894,430.0325603734258,4
32.77024023480471,32,32.77024023480471,relay,9,21,0,jpg,2400,15,63.0,RECEIVED,4095.7282900065334,468.7179553748406,39.05982961457005,429.65812576027054,0.0,0.0,0.0,468.7179553748406,39.05982961457005,429.65812576027054,4
32.818635239748254,32,32.818635239748254,relay,9,22,0,jpg,2400,16,63.0,RECEIVED,4162.817832063146,468.0267746599271,39.002231221660594,429.02454343826656,0.0,0.0,0.0,468.0267746599271,39.002231221660594,429.02454343826656,4
32.86703062026837,32,32.86703062026837,relay,9,23,0,jpg,2400,17,63.0,RECEIVED,4229.709754013211,467.3376240605023,38.944802005041865,428.3928220554605,0.0,0.0,0.0,467.3376240605023,38.944802005041865,428.3928220554605,4
32.91542637636936,32,32.91542637636936,relay,9,24,0,jpg,2400,18,63.0,RECEIVED,4296.404925245835,466.6504946454909,38.88754122045757,427.76295342503334,0.0,0.0,0.0,466.6504946454909,38.88754122045757,427.76295342503334,4
32.93396120843517,32,,queue,3,7,0,json,1280,1,1,removed - expiration,4332.852616691965,505.25352521937447,38.86565578610573,466.38786943326875,0.0,0.0,0.0,505.25352521937447,38.86565578610573,466.38786943326875,4
32.963822508055515,32,32.963822508055515,relay,9,25,0,jpg,2400,19,63.0,RECEIVED,4401.734658186008,504.7958256641386,38.830448128010666,465.96537753612796,0.0,0.0,0.0,504.7958256641386,38.830448128010666,465.96537753612796,4
33.01221901533112,32,33.01221901533112,relay,9,26,0,jpg,2400,20,63.0,RECEIVED,4467.981989683905,504.0557858977084,38.773521992131414,465.28226390557694,0.0,0.0,0.0,504.0557858977084,38.773521992131414,465.28226390557694,4
33.04979511266065,32,,queue,7,7,0,json,1280,1,1,removed - expiration,4501.631537891333,542.21213592744,38.72943828053143,503.48269764690866,0.0,0.0,0.0,542.21213592744,38.72943828053143,503.48269764690866,4
33.06061589820046,32,33.06061589820046,relay,9,27,0,jpg,2400,21,63.0,RECEIVED,4572.752076534329,542.0346691416421,38.716762081545866,503.3179070600963,0.0,0.0,0.0,542.0346691416421,38.716762081545866,503.3179070600963,4
33.10901315666782,32,33.10901315666782,relay,9,28,0,jpg,2400,22,63.0,RECEIVED,4638.555648677525,541.242347369423,38.6601676692445,502.5821797001785,0.0,0.0,0.0,541.242347369423,38.6601676692445,502.5821797001785,4
33.15741079073748,32,33.15741079073748,relay,9,29,0,jpg,2400,23,63.0,RECEIVED,4704.1670709575565,540.4523324543167,38.60373803245119,501.8485944218655,0.0,0.0,0.0,540.4523324543167,38.60373803245119,501.8485944218655,4
33.20580880041371,32,33.20580880041371,relay,9,30,0,jpg,2400,24,63.0,RECEIVED,4769.587181325538,539.6646143362944,38.547472452592466,501.117141883702,0.0,0.0,0.0,539.6646143362944,38.547472452592466,501.117141883702,4
33.254207185700785,32,33.254207185700785,relay,9,31,0,jpg,2400,25,63.0,RECEIVED,4834.816812867338,538.8791830137376,38.49137021526697,500.3878127984706,0.0,0.0,0.0,538.8791830137376,38.49137021526697,500.3878127984706,4
33.30260594660297,32,33.30260594660297,relay,9,32,0,jpg,2400,26,63.0,RECEIVED,4899.856793838831,538.0960285430135,38.43543061021525,499.6605979327982,0.0,0.0,0.0,538.0960285430135,38.43543061021525,499.6605979327982,4
33.35100508312451,32,33.35100508312451,relay,9,33,0,jpg,2400,27,63.0,RECEIVED,4964.707947700858,537.3151410380569,38.379652931289776,498.93548810676714,0.0,0.0,0.0,537.3151410380569,38.379652931289776,498.93548810676714,4
33.39940459526969,32,33.39940459526969,relay,9,34,0,jpg,2400,28,63.0,RECEIVED,5029.3710931538735,536.5365106699533,38.324036476425235,498.212474193528,0.0,0.0,0.0,536.5365106699533,38.324036476425235,498.212474193528,4
33.447804483042745,32,33.447804483042745,relay,9,35,0,jpg,2400,29,63.0,RECEIVED,5093.847044172291,535.7601276665265,38.26858054760904,497.4915471189175,0.0,0.0,0.0,535.7601276665265,38.26858054760904,497.4915471189175,4
33.496204746447944,32,33.496204746447944,relay,9,36,0,jpg,2400,30,63.0,RECEIVED,5158.136610038545,534.9859823119305,38.21328445085217,496.77269786107826,0.0,0.0,0.0,534.9859823119305,38.21328445085217,496.77269786107826,4
33.544605385489525,32,33.544605385489525,relay,9,37,0,jpg,2400,31,63.0,RECEIVED,5222.240595376841,534.2140649462432,38.158147496160225,496.055917450083,0.0,0.0,0.0,534.2140649462432,38.158147496160225,496.055917450083,4
33.5618740583256,32,,queue,5,7,0,json,1280,1,1,removed - expiration,5257.692097090346,572.0777083732936,38.138513891552904,533.9391944817406,0.0,0.0,0.0,572.0777083732936,38.138513891552904,533.9391944817406,4
33.59300640017173,32,33.59300640017173,relay,9,38,0,jpg,2400,32,63.0,RECEIVED,5324.262969184135,571.5475349625702,38.10316899750469,533.4443659650656,0.0,0.0,0.0,571.5475349625702,38.10316899750469,533.4443659650656,4
33.6414077904988,32,33.6414077904988,relay,9,39,0,jpg,2400,33,63.0,RECEIVED,5387.94336814858,570.7252240919172,38.048348272794485,532.6768758191228,0.0,0.0,0.0,570.7252240919172,38.048348272794485,532.6768758191228,4
33.689809556474984,32,33.689809556474984,relay,9,40,0,jpg,2400,34,63.0,RECEIVED,5451.4407299373415,569.9052696577168,37.993684643847786,531.9115850138691,0.0,0.0,0.0,569.9052696577168,37.993684643847786,531.9115850138691,4
33.7382116981045,32,33.7382116981045,relay,9,41,0,jpg,2400,35,63.0,RECEIVED,5514.755840199236,569.0876615454608,37.939177436364055,531.1484841090968,0.0,0.0,0.0,569.0876615454608,37.939177436364055,531.1484841090968,4
33.78661421539158,32,33.78661421539158,relay,9,42,0,jpg,2400,36,63.0,RECEIVED,5577.8894800931985,568.2723896984443,37.884825979896284,530.387563718548,0.0,0.0,0.0,568.2723896984443,37.884825979896284,530.387563718548,4
33.83501710834045,32,33.83501710834045,relay,9,43,0,jpg,2400,37,63.0,RECEIVED,5640.8424263203,567.459444117353,37.83062960782353,529.6288145095294,0.0,0.0,0.0,567.459444117353,37.83062960782353,529.6288145095294,4
33.88342037695534,32,33.88342037695534,relay,9,44,0,jpg,2400,38,63.0,RECEIVED,5703.615451155511,566.6488148598548,37.77658765732365,528.8722272025311,0.0,0.0,0.0,566.6488148598548,37.77658765732365,528.8722272025311,4
33.931824021240466,32,33.931824021240466,relay,9,45,0,jpg,2400,39,63.0,RECEIVED,5766.209322479187,565.8404920401946,37.72269946934631,528.1177925708483,0.0,0.0,0.0,565.8404920401946,37.72269946934631,528.1177925708483,4
33.980228041200036,32,33.980228041200036,relay,9,46,0,jpg,2400,40,63.0,RECEIVED,5828.624803808275,565.034465828792,37.66896438858613,527.3655014402058,0.0,0.0,0.0,565.034465828792,37.66896438858613,527.3655014402058,4
34.028632436838265,32,34.028632436838265,relay,9,47,0,jpg,2400,41,63.0,RECEIVED,5890.862654327267,564.2307264518429,37.61538176345619,526.6153446883867,0.0,0.0,0.0,564.2307264518429,37.61538176345619,526.6153446883867,4
34.07703720815936,32,34.07703720815936,relay,9,48,0,jpg,2400,42,63.0,RECEIVED,5952.923628918888,563.429264190925,37.561950946061664,525.8673132448633,0.0,0.0,0.0,563.429264190925,37.561950946061664,525.8673132448633,4
34.12544235516753,32,34.12544235516753,relay,9,49,0,jpg,2400,43,63.0,RECEIVED,6014.808478194519,562.6300693826051,37.50867129217368,525.1213980904315,0.0,0.0,0.0,562.6300693826051,37.50867129217368,525.1213980904315,4
34.17384787786697,32,34.17384787786697,relay,9,50,0,jpg,2400,44,63.0,RECEIVED,6076.517948524367,561.8331324180521,37.45554216120347,524.3775902568486,0.0,0.0,0.0,561.8331324180521,37.45554216120347,524.3775902568486,4
34.22225377626188,32,34.22225377626188,relay,9,51,0,jpg,2400,45,63.0,RECEIVED,6138.052782067376,561.0384437426502,37.402562916176684,523.6358808264736,0.0,0.0,0.0,561.0384437426502,37.402562916176684,523.6358808264736,4
34.270660050356454,32,34.270660050356454,relay,9,52,0,jpg,2400,46,63.0,RECEIVED,6199.413716800887,560.2459938556187,37.34973292370791,522.8962609319108,0.0,0.0,0.0,560.2459938556187,37.34973292370791,522.8962609319108,4
34.319066700154885,32,34.319066700154885,relay,9,53,0,jpg,2400,47,63.0,RECEIVED,6260.60148655005,559.4557733096323,37.297051553975486,522.1587217556568,0.0,0.0,0.0,559.4557733096323,37.297051553975486,522.1587217556568,4
34.367473725661355,32,34.367473725661355,relay,9,54,0,jpg,2400,48,63.0,RECEIVED,6321.616821016983,558.6677727104459,37.244518180696396,521.4232545297496,0.0,0.0,0.0,558.6677727104459,37.244518180696396,521.4232545297496,4
34.41588112688005,32,34.41588112688005,relay,9,55,0,jpg,2400,49,63.0,RECEIVED,6382.460445809686,557.8819827165228,37.19213218110152,520.6898505354212,0.0,0.0,0.0,557.8819827165228,37.19213218110152,520.6898505354212,4
34.46428890381515,32,34.46428890381515,relay,9,56,0,jpg,2400,50,63.0,RECEIVED,6443.133082470721,557.0983940386649,37.13989293591099,519.9585011027539,0.0,0.0,0.0,557.0983940386649,37.13989293591099,519.9585011027539,4
34.512697056470834,32,34.512697056470834,relay,9,57,0,jpg,2400,51,63.0,RECEIVED,6503.635448505641,556.316997439647,37.0877998293098,519.2291976103372,0.0,0.0,0.0,556.316997439647,37.0877998293098,519.2291976103372,4
34.56110558485127,32,34.56110558485127,relay,9,58,0,jpg,2400,52,63.0,RECEIVED,6563.96825741118,555.5377837338541,37.035852248923604,518.5019314849304,0.0,0.0,0.0,555.5377837338541,37.035852248923604,518.5019314849304,4
34.609514488960635,32,34.609514488960635,relay,9,59,0,jpg,2400,53,63.0,RECEIVED,6624.132218703218,554.7607437869204,36.98404958579469,517.7766942011257,0.0,0.0,0.0,554.7607437869204,36.98404958579469,517.7766942011257,4
34.65792376880309,32,34.65792376880309,relay,9,60,0,jpg,2400,54,63.0,RECEIVED,6684.128037944505,553.9858685153739,36.93239123435826,517.0534772810157,0.0,0.0,0.0,553.9858685153739,36.93239123435826,517.0534772810157,4
34.7063334243828,32,34.7063334243828,relay,9,61,0,jpg,2400,55,63.0,RECEIVED,6743.956416772146,553.2131488862813,36.88087659241875,516.3322722938625,0.0,0.0,0.0,553.2131488862813,36.88087659241875,516.3322722938625,4
34.75474345570392,32,34.75474345570392,relay,9,62,0,jpg,2400,56,63.0,RECEIVED,6803.61805292488,552.4425759168972,36.82950506112648,515.6130708557708,0.0,0.0,0.0,552.4425759168972,36.82950506112648,515.6130708557708,4
34.80315386277061,32,34.80315386277061,relay,9,63,0,jpg,2400,57,63.0,RECEIVED,6863.1136402701,551.6741406743167,36.778276044954445,514.8958646293622,0.0,0.0,0.0,551.6741406743167,36.778276044954445,514.8958646293622,4
34.851564645587025,32,34.851564645587025,relay,9,64,0,jpg,2400,58,63.0,RECEIVED,6922.44386883068,550.907834275129,36.72718895167526,514.1806453234536,0.0,0.0,0.0,550.907834275129,36.72718895167526,514.1806453234536,4
34.899975804157314,32,34.899975804157314,relay,9,65,0,jpg,2400,59,63.0,RECEIVED,6981.609424811557,550.1436478850762,36.67624319233841,513.4674046927378,0.0,0.0,0.0,550.1436478850762,36.67624319233841,513.4674046927378,4
34.948387338485624,32,34.948387338485624,relay,9,66,0,jpg,2400,60,63.0,RECEIVED,7040.610990626103,549.3815727187133,36.62543818124755,512.7561345374658,0.0,0.0,0.0,549.3815727187133,36.62543818124755,512.7561345374658,4
34.996799248576096,32,34.996799248576096,relay,9,67,0,jpg,2400,61,63.0,RECEIVED,7099.449244922275,548.6216000390717,36.57477333593811,512.0468267031335,0.0,0.0,0.0,548.6216000390717,36.57477333593811,512.0468267031335,4
35.045211534432866,32,35.045211534432866,relay,9,68,0,jpg,2400,62,63.0,RECEIVED,7158.124862608554,547.863721157325,36.52424807715501,511.3394730801701,0.0,0.0,0.0,547.863721157325,36.52424807715501,511.3394730801701,4
35.07122419606007,32,35.07122419606007,relay,9,70,0,json,1280,1,1,RECEIVED,7189.312770790743,547.4573654077619,36.497157693850795,510.96020771391113,0.0,0.0,0.0,547.4573654077619,36.497157693850795,510.96020771391113,4
35.21656197793077,32,35.21656197793077,relay,9,70,1,json,1280,1,1,RECEIVED,7195.9892098158225,545.1980239306749,36.34653492871166,508.85148900196333,0.0,0.0,0.0,545.1980239306749,36.34653492871166,508.85148900196333,4
35.42950219209982,32.72224023480471,35.42950219209982,relay,9,125,0,jpg,184,55,55.0,RECEIVED,7157.932917740768,541.9212467591847,36.128083117278976,505.7931636419057,0.0,0.0,0.0,541.9212467591847,36.128083117278976,505.7931636419057,4
35.47791818060496,32.72224023480471,35.47791818060496,relay,9,71,0,jpg,2400,1,55.0,RECEIVED,7215.8123454930055,541.1816979299603,36.078779861997354,505.10291806796295,0.0,0.0,0.0,541.1816979299603,36.078779861997354,505.10291806796295,4
35.526334200903634,32.72224023480471,35.526334200903634,relay,9,72,0,jpg,2400,2,55.0,RECEIVED,7273.534008285814,540.4441643605221,36.029610957368135,504.41455340315395,0.0,0.0,0.0,540.4441643605221,36.029610957368135,504.41455340315395,4
35.574750597013676,32.72224023480471,35.574750597013676,relay,9,73,0,jpg,2400,3,55.0,RECEIVED,7331.098479208819,539.708632605614,35.98057550704093,503.72805709857306,0.0,0.0,0.0,539.708632605614,35.98057550704093,503.72805709857306,4
35.62316736893919,32.72224023480471,35.62316736893919,relay,9,74,0,jpg,2400,4,55.0,RECEIVED,7388.506397370296,538.9750945262942,35.93167296841961,503.0434215578746,0.0,0.0,0.0,538.9750945262942,35.93167296841961,503.0434215578746,4
35.67158451668428,32.72224023480471,35.67158451668428,relay,9,75,0,jpg,2400,5,55.0,RECEIVED,7445.758398418576,538.243542027683,35.88290280184553,502.3606392258375,0.0,0.0,0.0,538.243542027683,35.88290280184553,502.3606392258375,4
35.72000204025302,32.72224023480471,35.72000204025302,relay,9,76,0,jpg,2400,6,55.0,RECEIVED,7502.855114565431,537.5139670586648,35.83426447057765,501.6797025880871,0.0,0.0,0.0,537.5139670586648,35.83426447057765,501.6797025880871,4
35.768419939649526,32.72224023480471,35.768419939649526,relay,9,77,0,jpg,2400,7,55.0,RECEIVED,7559.79717460926,536.7863616115924,35.78575744077282,501.0006041708195,0.0,0.0,0.0,536.7863616115924,35.78575744077282,501.0006041708195,4
35.816838214877876,32.72224023480471,35.816838214877876,relay,9,78,0,jpg,2400,8,55.0,RECEIVED,7616.585203958103,536.0607177219947,35.73738118146631,500.3233365405283,0.0,0.0,0.0,536.0607177219947,35.73738118146631,500.3233365405283,4
35.86525686594215,32.72224023480471,35.86525686594215,relay,9,79,0,jpg,2400,9,55.0,RECEIVED,7673.219824652459,535.3370274682858,35.68913516455239,499.64789230373344,0.0,0.0,0.0,535.3370274682858,35.68913516455239,499.64789230373344,4
35.91367589284644,32.72224023480471,35.91367589284644,relay,9,80,0,jpg,2400,10,55.0,RECEIVED,7729.701655387909,534.6152829714766,35.64101886476511,498.97426410671153,0.0,0.0,0.0,534.6152829714766,35.64101886476511,498.97426410671153,4
35.96209529559482,32.72224023480471,35.96209529559482,relay,9,81,0,jpg,2400,11,55.0,RECEIVED,7786.031311537592,533.8954763948892,35.593031759659276,498.3024446352299,0.0,0.0,0.0,533.8954763948892,35.593031759659276,498.3024446352299,4
36.010515074191375,32.72224023480471,36.010515074191375,relay,9,82,0,jpg,2400,12,55.0,RECEIVED,7842.2094051744525,533.1775999438726,35.5451733295915,497.63242661428103,0.0,0.0,0.0,533.1775999438726,35.5451733295915,497.63242661428103,4
36.058935228640166,32.72224023480471,36.058935228640166,relay,9,83,0,jpg,2400,13,55.0,RECEIVED,7898.236545093356,532.4616458655221,35.497443057701474,496.96420280782064,0.0,0.0,0.0,532.4616458655221,35.497443057701474,496.96420280782064,4
36.107355758945275,32.72224023480471,36.107355758945275,relay,9,84,0,jpg,2400,14,55.0,RECEIVED,7954.113336832987,531.7476064484,35.44984042989333,496.29776601850665,0.0,0.0,0.0,531.7476064484,35.44984042989333,496.29776601850665,4
36.155776665110764,32.72224023480471,36.155776665110764,relay,9,85,0,jpg,2400,15,55.0,RECEIVED,8009.840382697606,531.0354740222583,35.40236493481722,495.6331090874411,0.0,0.0,0.0,531.0354740222583,35.40236493481722,495.6331090874411,4
36.2041979471407,32.72224023480471,36.2041979471407,relay,9,86,0,jpg,2400,16,55.0,RECEIVED,8065.418281778604,530.3252409577647,35.355016063850975,494.97022489391367,0.0,0.0,0.0,530.3252409577647,35.355016063850975,494.97022489391367,4
36.252619605039136,32.72224023480471,36.252619605039136,relay,9,87,0,jpg,2400,17,55.0,RECEIVED,8120.847629975902,529.6168996662296,35.30779331108197,494.3091063551476,0.0,0.0,0.0,529.6168996662296,35.30779331108197,494.3091063551476,4
36.30104163881014,32.72224023480471,36.30104163881014,relay,9,88,0,jpg,2400,18,55.0,RECEIVED,8176.129020019174,528.9104425993361,35.26069617328907,493.649746426047,0.0,0.0,0.0,528.9104425993361,35.26069617328907,493.649746426047,4
36.301898801241485,36,,queue,6,8,0,json,1280,1,1,removed - expiration,8211.195828406802,564.1578175326632,35.25986359579145,528.8979539368718,0.0,0.0,0.0,564.1578175326632,35.25986359579145,528.8979539368718,4
36.34946404845776,32.72224023480471,36.34946404845776,relay,9,89,0,jpg,2400,19,55.0,RECEIVED,8266.476765638829,563.4195863987966,35.213724149924786,528.2058622488719,0.0,0.0,0.0,563.4195863987966,35.213724149924786,528.2058622488719,4
